Decimal_Value,Bit_9,Bit_8,Bit_7,Bit_6,Bit_5,Bit_4,Bit_3,Bit_2,Bit_1,Bit_0
434,0,1,1,0,1,1,0,0,1,0
67,0,0,0,1,0,0,0,0,1,1
938,1,1,1,0,1,0,1,0,1,0
677,1,0,1,0,1,0,0,1,0,1
141,0,0,1,0,0,0,1,1,0,1
848,1,1,0,1,0,1,0,0,0,0
999,1,1,1,1,1,0,0,1,1,1
91,0,0,0,1,0,1,1,0,1,1
255,0,0,1,1,1,1,1,1,1,1
676,1,0,1,0,1,0,0,1,0,0
165,0,0,1,0,1,0,0,1,0,1
818,1,1,0,0,1,1,0,0,1,0
645,1,0,1,0,0,0,0,1,0,1
892,1,1,0,1,1,1,1,1,0,0
59,0,0,0,0,1,1,1,0,1,1
24,0,0,0,0,0,1,1,0,0,0
194,0,0,1,1,0,0,0,0,1,0
202,0,0,1,1,0,0,1,0,1,0
801,1,1,0,0,1,0,0,0,0,1
778,1,1,0,0,0,0,1,0,1,0
673,1,0,1,0,1,0,0,0,0,1
783,1,1,0,0,0,0,1,1,1,1
753,1,0,1,1,1,1,0,0,0,1
785,1,1,0,0,0,1,0,0,0,1
536,1,0,0,0,0,1,1,0,0,0
229,0,0,1,1,1,0,0,1,0,1
397,0,1,1,0,0,0,1,1,0,1
845,1,1,0,1,0,0,1,1,0,1
616,1,0,0,1,1,0,1,0,0,0
192,0,0,1,1,0,0,0,0,0,0
608,1,0,0,1,1,0,0,0,0,0
302,0,1,0,0,1,0,1,1,1,0
886,1,1,0,1,1,1,0,1,1,0
666,1,0,1,0,0,1,1,0,1,0
888,1,1,0,1,1,1,1,0,0,0
283,0,1,0,0,0,1,1,0,1,1
91,0,0,0,1,0,1,1,0,1,1
504,0,1,1,1,1,1,1,0,0,0
256,0,1,0,0,0,0,0,0,0,0
83,0,0,0,1,0,1,0,0,1,1
1007,1,1,1,1,1,0,1,1,1,1
497,0,1,1,1,1,1,0,0,0,1
512,1,0,0,0,0,0,0,0,0,0
190,0,0,1,0,1,1,1,1,1,0
541,1,0,0,0,0,1,1,1,0,1
309,0,1,0,0,1,1,0,1,0,1
70,0,0,0,1,0,0,0,1,1,0
585,1,0,0,1,0,0,1,0,0,1
38,0,0,0,0,1,0,0,1,1,0
819,1,1,0,0,1,1,0,0,1,1
474,0,1,1,1,0,1,1,0,1,0
85,0,0,0,1,0,1,0,1,0,1
19,0,0,0,0,0,1,0,0,1,1
98,0,0,0,1,1,0,0,0,1,0
15,0,0,0,0,0,0,1,1,1,1
685,1,0,1,0,1,0,1,1,0,1
235,0,0,1,1,1,0,1,0,1,1
431,0,1,1,0,1,0,1,1,1,1
168,0,0,1,0,1,0,1,0,0,0
257,0,1,0,0,0,0,0,0,0,1
827,1,1,0,0,1,1,1,0,1,1
414,0,1,1,0,0,1,1,1,1,0
29,0,0,0,0,0,1,1,1,0,1
21,0,0,0,0,0,1,0,1,0,1
980,1,1,1,1,0,1,0,1,0,0
340,0,1,0,1,0,1,0,1,0,0
270,0,1,0,0,0,0,1,1,1,0
555,1,0,0,0,1,0,1,0,1,1
733,1,0,1,1,0,1,1,1,0,1
878,1,1,0,1,1,0,1,1,1,0
728,1,0,1,1,0,1,1,0,0,0
654,1,0,1,0,0,0,1,1,1,0
842,1,1,0,1,0,0,1,0,1,0
941,1,1,1,0,1,0,1,1,0,1
729,1,0,1,1,0,1,1,0,0,1
348,0,1,0,1,0,1,1,1,0,0
518,1,0,0,0,0,0,0,1,1,0
223,0,0,1,1,0,1,1,1,1,1
666,1,0,1,0,0,1,1,0,1,0
463,0,1,1,1,0,0,1,1,1,1
327,0,1,0,1,0,0,0,1,1,1
467,0,1,1,1,0,1,0,0,1,1
274,0,1,0,0,0,1,0,0,1,0
362,0,1,0,1,1,0,1,0,1,0
590,1,0,0,1,0,0,1,1,1,0
141,0,0,1,0,0,0,1,1,0,1
748,1,0,1,1,1,0,1,1,0,0
85,0,0,0,1,0,1,0,1,0,1
438,0,1,1,0,1,1,0,1,1,0
755,1,0,1,1,1,1,0,0,1,1
116,0,0,0,1,1,1,0,1,0,0
691,1,0,1,0,1,1,0,0,1,1
396,0,1,1,0,0,0,1,1,0,0
456,0,1,1,1,0,0,1,0,0,0
542,1,0,0,0,0,1,1,1,1,0
539,1,0,0,0,0,1,1,0,1,1
273,0,1,0,0,0,1,0,0,0,1
42,0,0,0,0,1,0,1,0,1,0
798,1,1,0,0,0,1,1,1,1,0
695,1,0,1,0,1,1,0,1,1,1
354,0,1,0,1,1,0,0,0,1,0
891,1,1,0,1,1,1,1,0,1,1
151,0,0,1,0,0,1,0,1,1,1
461,0,1,1,1,0,0,1,1,0,1
354,0,1,0,1,1,0,0,0,1,0
17,0,0,0,0,0,1,0,0,0,1
346,0,1,0,1,0,1,1,0,1,0
966,1,1,1,1,0,0,0,1,1,0
198,0,0,1,1,0,0,0,1,1,0
277,0,1,0,0,0,1,0,1,0,1
712,1,0,1,1,0,0,1,0,0,0
32,0,0,0,0,1,0,0,0,0,0
376,0,1,0,1,1,1,1,0,0,0
726,1,0,1,1,0,1,0,1,1,0
545,1,0,0,0,1,0,0,0,0,1
21,0,0,0,0,0,1,0,1,0,1
423,0,1,1,0,1,0,0,1,1,1
462,0,1,1,1,0,0,1,1,1,0
821,1,1,0,0,1,1,0,1,0,1
852,1,1,0,1,0,1,0,1,0,0
750,1,0,1,1,1,0,1,1,1,0
989,1,1,1,1,0,1,1,1,0,1
996,1,1,1,1,1,0,0,1,0,0
427,0,1,1,0,1,0,1,0,1,1
417,0,1,1,0,1,0,0,0,0,1
756,1,0,1,1,1,1,0,1,0,0
921,1,1,1,0,0,1,1,0,0,1
803,1,1,0,0,1,0,0,0,1,1
619,1,0,0,1,1,0,1,0,1,1
743,1,0,1,1,1,0,0,1,1,1
789,1,1,0,0,0,1,0,1,0,1
318,0,1,0,0,1,1,1,1,1,0
134,0,0,1,0,0,0,0,1,1,0
16,0,0,0,0,0,1,0,0,0,0
9,0,0,0,0,0,0,1,0,0,1
32,0,0,0,0,1,0,0,0,0,0
883,1,1,0,1,1,1,0,0,1,1
302,0,1,0,0,1,0,1,1,1,0
690,1,0,1,0,1,1,0,0,1,0
829,1,1,0,0,1,1,1,1,0,1
337,0,1,0,1,0,1,0,0,0,1
225,0,0,1,1,1,0,0,0,0,1
355,0,1,0,1,1,0,0,0,1,1
267,0,1,0,0,0,0,1,0,1,1
929,1,1,1,0,1,0,0,0,0,1
519,1,0,0,0,0,0,0,1,1,1
720,1,0,1,1,0,1,0,0,0,0
325,0,1,0,1,0,0,0,1,0,1
832,1,1,0,1,0,0,0,0,0,0
614,1,0,0,1,1,0,0,1,1,0
894,1,1,0,1,1,1,1,1,1,0
215,0,0,1,1,0,1,0,1,1,1
30,0,0,0,0,0,1,1,1,1,0
152,0,0,1,0,0,1,1,0,0,0
1009,1,1,1,1,1,1,0,0,0,1
631,1,0,0,1,1,1,0,1,1,1
639,1,0,0,1,1,1,1,1,1,1
579,1,0,0,1,0,0,0,0,1,1
782,1,1,0,0,0,0,1,1,1,0
957,1,1,1,0,1,1,1,1,0,1
503,0,1,1,1,1,1,0,1,1,1
168,0,0,1,0,1,0,1,0,0,0
31,0,0,0,0,0,1,1,1,1,1
545,1,0,0,0,1,0,0,0,0,1
226,0,0,1,1,1,0,0,0,1,0
950,1,1,1,0,1,1,0,1,1,0
445,0,1,1,0,1,1,1,1,0,1
754,1,0,1,1,1,1,0,0,1,0
192,0,0,1,1,0,0,0,0,0,0
491,0,1,1,1,1,0,1,0,1,1
248,0,0,1,1,1,1,1,0,0,0
95,0,0,0,1,0,1,1,1,1,1
922,1,1,1,0,0,1,1,0,1,0
1005,1,1,1,1,1,0,1,1,0,1
92,0,0,0,1,0,1,1,1,0,0
848,1,1,0,1,0,1,0,0,0,0
662,1,0,1,0,0,1,0,1,1,0
874,1,1,0,1,1,0,1,0,1,0
850,1,1,0,1,0,1,0,0,1,0
392,0,1,1,0,0,0,1,0,0,0
598,1,0,0,1,0,1,0,1,1,0
400,0,1,1,0,0,1,0,0,0,0
613,1,0,0,1,1,0,0,1,0,1
8,0,0,0,0,0,0,1,0,0,0
403,0,1,1,0,0,1,0,0,1,1
203,0,0,1,1,0,0,1,0,1,1
730,1,0,1,1,0,1,1,0,1,0
499,0,1,1,1,1,1,0,0,1,1
451,0,1,1,1,0,0,0,0,1,1
687,1,0,1,0,1,0,1,1,1,1
992,1,1,1,1,1,0,0,0,0,0
414,0,1,1,0,0,1,1,1,1,0
317,0,1,0,0,1,1,1,1,0,1
731,1,0,1,1,0,1,1,0,1,1
241,0,0,1,1,1,1,0,0,0,1
394,0,1,1,0,0,0,1,0,1,0
724,1,0,1,1,0,1,0,1,0,0
719,1,0,1,1,0,0,1,1,1,1
625,1,0,0,1,1,1,0,0,0,1
51,0,0,0,0,1,1,0,0,1,1
82,0,0,0,1,0,1,0,0,1,0
47,0,0,0,0,1,0,1,1,1,1
508,0,1,1,1,1,1,1,1,0,0
322,0,1,0,1,0,0,0,0,1,0
637,1,0,0,1,1,1,1,1,0,1
1004,1,1,1,1,1,0,1,1,0,0
40,0,0,0,0,1,0,1,0,0,0
516,1,0,0,0,0,0,0,1,0,0
88,0,0,0,1,0,1,1,0,0,0
824,1,1,0,0,1,1,1,0,0,0
592,1,0,0,1,0,1,0,0,0,0
109,0,0,0,1,1,0,1,1,0,1
191,0,0,1,0,1,1,1,1,1,1
827,1,1,0,0,1,1,1,0,1,1
1002,1,1,1,1,1,0,1,0,1,0
604,1,0,0,1,0,1,1,1,0,0
438,0,1,1,0,1,1,0,1,1,0
235,0,0,1,1,1,0,1,0,1,1
1002,1,1,1,1,1,0,1,0,1,0
136,0,0,1,0,0,0,1,0,0,0
261,0,1,0,0,0,0,0,1,0,1
236,0,0,1,1,1,0,1,1,0,0
225,0,0,1,1,1,0,0,0,0,1
532,1,0,0,0,0,1,0,1,0,0
8,0,0,0,0,0,0,1,0,0,0
825,1,1,0,0,1,1,1,0,0,1
530,1,0,0,0,0,1,0,0,1,0
817,1,1,0,0,1,1,0,0,0,1
370,0,1,0,1,1,1,0,0,1,0
963,1,1,1,1,0,0,0,0,1,1
545,1,0,0,0,1,0,0,0,0,1
475,0,1,1,1,0,1,1,0,1,1
4,0,0,0,0,0,0,0,1,0,0
853,1,1,0,1,0,1,0,1,0,1
926,1,1,1,0,0,1,1,1,1,0
28,0,0,0,0,0,1,1,1,0,0
195,0,0,1,1,0,0,0,0,1,1
318,0,1,0,0,1,1,1,1,1,0
44,0,0,0,0,1,0,1,1,0,0
327,0,1,0,1,0,0,0,1,1,1
170,0,0,1,0,1,0,1,0,1,0
943,1,1,1,0,1,0,1,1,1,1
144,0,0,1,0,0,1,0,0,0,0
314,0,1,0,0,1,1,1,0,1,0
884,1,1,0,1,1,1,0,1,0,0
1014,1,1,1,1,1,1,0,1,1,0
552,1,0,0,0,1,0,1,0,0,0
841,1,1,0,1,0,0,1,0,0,1
151,0,0,1,0,0,1,0,1,1,1
668,1,0,1,0,0,1,1,1,0,0
360,0,1,0,1,1,0,1,0,0,0
328,0,1,0,1,0,0,1,0,0,0
573,1,0,0,0,1,1,1,1,0,1
926,1,1,1,0,0,1,1,1,1,0
508,0,1,1,1,1,1,1,1,0,0
370,0,1,0,1,1,1,0,0,1,0
98,0,0,0,1,1,0,0,0,1,0
635,1,0,0,1,1,1,1,0,1,1
660,1,0,1,0,0,1,0,1,0,0
866,1,1,0,1,1,0,0,0,1,0
713,1,0,1,1,0,0,1,0,0,1
522,1,0,0,0,0,0,1,0,1,0
176,0,0,1,0,1,1,0,0,0,0
851,1,1,0,1,0,1,0,0,1,1
644,1,0,1,0,0,0,0,1,0,0
473,0,1,1,1,0,1,1,0,0,1
644,1,0,1,0,0,0,0,1,0,0
908,1,1,1,0,0,0,1,1,0,0
444,0,1,1,0,1,1,1,1,0,0
875,1,1,0,1,1,0,1,0,1,1
1008,1,1,1,1,1,1,0,0,0,0
637,1,0,0,1,1,1,1,1,0,1
868,1,1,0,1,1,0,0,1,0,0
588,1,0,0,1,0,0,1,1,0,0
76,0,0,0,1,0,0,1,1,0,0
757,1,0,1,1,1,1,0,1,0,1
137,0,0,1,0,0,0,1,0,0,1
750,1,0,1,1,1,0,1,1,1,0
691,1,0,1,0,1,1,0,0,1,1
745,1,0,1,1,1,0,1,0,0,1
226,0,0,1,1,1,0,0,0,1,0
789,1,1,0,0,0,1,0,1,0,1
146,0,0,1,0,0,1,0,0,1,0
290,0,1,0,0,1,0,0,0,1,0
413,0,1,1,0,0,1,1,1,0,1
121,0,0,0,1,1,1,1,0,0,1
290,0,1,0,0,1,0,0,0,1,0
176,0,0,1,0,1,1,0,0,0,0
147,0,0,1,0,0,1,0,0,1,1
489,0,1,1,1,1,0,1,0,0,1
486,0,1,1,1,1,0,0,1,1,0
475,0,1,1,1,0,1,1,0,1,1
36,0,0,0,0,1,0,0,1,0,0
346,0,1,0,1,0,1,1,0,1,0
510,0,1,1,1,1,1,1,1,1,0
440,0,1,1,0,1,1,1,0,0,0
393,0,1,1,0,0,0,1,0,0,1
617,1,0,0,1,1,0,1,0,0,1
434,0,1,1,0,1,1,0,0,1,0
417,0,1,1,0,1,0,0,0,0,1
965,1,1,1,1,0,0,0,1,0,1
617,1,0,0,1,1,0,1,0,0,1
406,0,1,1,0,0,1,0,1,1,0
28,0,0,0,0,0,1,1,1,0,0
284,0,1,0,0,0,1,1,1,0,0
923,1,1,1,0,0,1,1,0,1,1
794,1,1,0,0,0,1,1,0,1,0
920,1,1,1,0,0,1,1,0,0,0
672,1,0,1,0,1,0,0,0,0,0
238,0,0,1,1,1,0,1,1,1,0
55,0,0,0,0,1,1,0,1,1,1
597,1,0,0,1,0,1,0,1,0,1
499,0,1,1,1,1,1,0,0,1,1
351,0,1,0,1,0,1,1,1,1,1
681,1,0,1,0,1,0,1,0,0,1
950,1,1,1,0,1,1,0,1,1,0
884,1,1,0,1,1,1,0,1,0,0
744,1,0,1,1,1,0,1,0,0,0
517,1,0,0,0,0,0,0,1,0,1
871,1,1,0,1,1,0,0,1,1,1
69,0,0,0,1,0,0,0,1,0,1
572,1,0,0,0,1,1,1,1,0,0
963,1,1,1,1,0,0,0,0,1,1
12,0,0,0,0,0,0,1,1,0,0
895,1,1,0,1,1,1,1,1,1,1
914,1,1,1,0,0,1,0,0,1,0
553,1,0,0,0,1,0,1,0,0,1
494,0,1,1,1,1,0,1,1,1,0
304,0,1,0,0,1,1,0,0,0,0
558,1,0,0,0,1,0,1,1,1,0
365,0,1,0,1,1,0,1,1,0,1
213,0,0,1,1,0,1,0,1,0,1
414,0,1,1,0,0,1,1,1,1,0
850,1,1,0,1,0,1,0,0,1,0
564,1,0,0,0,1,1,0,1,0,0
672,1,0,1,0,1,0,0,0,0,0
816,1,1,0,0,1,1,0,0,0,0
157,0,0,1,0,0,1,1,1,0,1
476,0,1,1,1,0,1,1,1,0,0
108,0,0,0,1,1,0,1,1,0,0
285,0,1,0,0,0,1,1,1,0,1
165,0,0,1,0,1,0,0,1,0,1
512,1,0,0,0,0,0,0,0,0,0
139,0,0,1,0,0,0,1,0,1,1
115,0,0,0,1,1,1,0,0,1,1
812,1,1,0,0,1,0,1,1,0,0
396,0,1,1,0,0,0,1,1,0,0
690,1,0,1,0,1,1,0,0,1,0
233,0,0,1,1,1,0,1,0,0,1
814,1,1,0,0,1,0,1,1,1,0
960,1,1,1,1,0,0,0,0,0,0
423,0,1,1,0,1,0,0,1,1,1
668,1,0,1,0,0,1,1,1,0,0
895,1,1,0,1,1,1,1,1,1,1
404,0,1,1,0,0,1,0,1,0,0
359,0,1,0,1,1,0,0,1,1,1
344,0,1,0,1,0,1,1,0,0,0
130,0,0,1,0,0,0,0,0,1,0
589,1,0,0,1,0,0,1,1,0,1
101,0,0,0,1,1,0,0,1,0,1
989,1,1,1,1,0,1,1,1,0,1
793,1,1,0,0,0,1,1,0,0,1
70,0,0,0,1,0,0,0,1,1,0
38,0,0,0,0,1,0,0,1,1,0
805,1,1,0,0,1,0,0,1,0,1
978,1,1,1,1,0,1,0,0,1,0
837,1,1,0,1,0,0,0,1,0,1
140,0,0,1,0,0,0,1,1,0,0
921,1,1,1,0,0,1,1,0,0,1
651,1,0,1,0,0,0,1,0,1,1
321,0,1,0,1,0,0,0,0,0,1
705,1,0,1,1,0,0,0,0,0,1
834,1,1,0,1,0,0,0,0,1,0
731,1,0,1,1,0,1,1,0,1,1
635,1,0,0,1,1,1,1,0,1,1
732,1,0,1,1,0,1,1,1,0,0
824,1,1,0,0,1,1,1,0,0,0
233,0,0,1,1,1,0,1,0,0,1
967,1,1,1,1,0,0,0,1,1,1
763,1,0,1,1,1,1,1,0,1,1
670,1,0,1,0,0,1,1,1,1,0
97,0,0,0,1,1,0,0,0,0,1
32,0,0,0,0,1,0,0,0,0,0
541,1,0,0,0,0,1,1,1,0,1
493,0,1,1,1,1,0,1,1,0,1
818,1,1,0,0,1,1,0,0,1,0
630,1,0,0,1,1,1,0,1,1,0
322,0,1,0,1,0,0,0,0,1,0
735,1,0,1,1,0,1,1,1,1,1
738,1,0,1,1,1,0,0,0,1,0
154,0,0,1,0,0,1,1,0,1,0
739,1,0,1,1,1,0,0,0,1,1
272,0,1,0,0,0,1,0,0,0,0
390,0,1,1,0,0,0,0,1,1,0
775,1,1,0,0,0,0,0,1,1,1
686,1,0,1,0,1,0,1,1,1,0
359,0,1,0,1,1,0,0,1,1,1
960,1,1,1,1,0,0,0,0,0,0
417,0,1,1,0,1,0,0,0,0,1
106,0,0,0,1,1,0,1,0,1,0
217,0,0,1,1,0,1,1,0,0,1
256,0,1,0,0,0,0,0,0,0,0
1022,1,1,1,1,1,1,1,1,1,0
845,1,1,0,1,0,0,1,1,0,1
925,1,1,1,0,0,1,1,1,0,1
592,1,0,0,1,0,1,0,0,0,0
204,0,0,1,1,0,0,1,1,0,0
647,1,0,1,0,0,0,0,1,1,1
918,1,1,1,0,0,1,0,1,1,0
737,1,0,1,1,1,0,0,0,0,1
40,0,0,0,0,1,0,1,0,0,0
8,0,0,0,0,0,0,1,0,0,0
821,1,1,0,0,1,1,0,1,0,1
23,0,0,0,0,0,1,0,1,1,1
742,1,0,1,1,1,0,0,1,1,0
714,1,0,1,1,0,0,1,0,1,0
232,0,0,1,1,1,0,1,0,0,0
471,0,1,1,1,0,1,0,1,1,1
906,1,1,1,0,0,0,1,0,1,0
864,1,1,0,1,1,0,0,0,0,0
861,1,1,0,1,0,1,1,1,0,1
112,0,0,0,1,1,1,0,0,0,0
167,0,0,1,0,1,0,0,1,1,1
963,1,1,1,1,0,0,0,0,1,1
324,0,1,0,1,0,0,0,1,0,0
367,0,1,0,1,1,0,1,1,1,1
365,0,1,0,1,1,0,1,1,0,1
181,0,0,1,0,1,1,0,1,0,1
15,0,0,0,0,0,0,1,1,1,1
35,0,0,0,0,1,0,0,0,1,1
877,1,1,0,1,1,0,1,1,0,1
915,1,1,1,0,0,1,0,0,1,1
158,0,0,1,0,0,1,1,1,1,0
600,1,0,0,1,0,1,1,0,0,0
947,1,1,1,0,1,1,0,0,1,1
732,1,0,1,1,0,1,1,1,0,0
133,0,0,1,0,0,0,0,1,0,1
279,0,1,0,0,0,1,0,1,1,1
17,0,0,0,0,0,1,0,0,0,1
55,0,0,0,0,1,1,0,1,1,1
314,0,1,0,0,1,1,1,0,1,0
939,1,1,1,0,1,0,1,0,1,1
985,1,1,1,1,0,1,1,0,0,1
163,0,0,1,0,1,0,0,0,1,1
971,1,1,1,1,0,0,1,0,1,1
199,0,0,1,1,0,0,0,1,1,1
885,1,1,0,1,1,1,0,1,0,1
583,1,0,0,1,0,0,0,1,1,1
695,1,0,1,0,1,1,0,1,1,1
316,0,1,0,0,1,1,1,1,0,0
953,1,1,1,0,1,1,1,0,0,1
423,0,1,1,0,1,0,0,1,1,1
773,1,1,0,0,0,0,0,1,0,1
571,1,0,0,0,1,1,1,0,1,1
422,0,1,1,0,1,0,0,1,1,0
771,1,1,0,0,0,0,0,0,1,1
21,0,0,0,0,0,1,0,1,0,1
550,1,0,0,0,1,0,0,1,1,0
15,0,0,0,0,0,0,1,1,1,1
207,0,0,1,1,0,0,1,1,1,1
86,0,0,0,1,0,1,0,1,1,0
234,0,0,1,1,1,0,1,0,1,0
634,1,0,0,1,1,1,1,0,1,0
894,1,1,0,1,1,1,1,1,1,0
371,0,1,0,1,1,1,0,0,1,1
632,1,0,0,1,1,1,1,0,0,0
324,0,1,0,1,0,0,0,1,0,0
61,0,0,0,0,1,1,1,1,0,1
793,1,1,0,0,0,1,1,0,0,1
577,1,0,0,1,0,0,0,0,0,1
718,1,0,1,1,0,0,1,1,1,0
324,0,1,0,1,0,0,0,1,0,0
72,0,0,0,1,0,0,1,0,0,0
265,0,1,0,0,0,0,1,0,0,1
377,0,1,0,1,1,1,1,0,0,1
845,1,1,0,1,0,0,1,1,0,1
730,1,0,1,1,0,1,1,0,1,0
596,1,0,0,1,0,1,0,1,0,0
768,1,1,0,0,0,0,0,0,0,0
969,1,1,1,1,0,0,1,0,0,1
829,1,1,0,0,1,1,1,1,0,1
302,0,1,0,0,1,0,1,1,1,0
689,1,0,1,0,1,1,0,0,0,1
39,0,0,0,0,1,0,0,1,1,1
16,0,0,0,0,0,1,0,0,0,0
252,0,0,1,1,1,1,1,1,0,0
827,1,1,0,0,1,1,1,0,1,1
844,1,1,0,1,0,0,1,1,0,0
112,0,0,0,1,1,1,0,0,0,0
826,1,1,0,0,1,1,1,0,1,0
917,1,1,1,0,0,1,0,1,0,1
222,0,0,1,1,0,1,1,1,1,0
534,1,0,0,0,0,1,0,1,1,0
738,1,0,1,1,1,0,0,0,1,0
974,1,1,1,1,0,0,1,1,1,0
544,1,0,0,0,1,0,0,0,0,0
857,1,1,0,1,0,1,1,0,0,1
808,1,1,0,0,1,0,1,0,0,0
920,1,1,1,0,0,1,1,0,0,0
82,0,0,0,1,0,1,0,0,1,0
950,1,1,1,0,1,1,0,1,1,0
695,1,0,1,0,1,1,0,1,1,1
80,0,0,0,1,0,1,0,0,0,0
694,1,0,1,0,1,1,0,1,1,0
146,0,0,1,0,0,1,0,0,1,0
718,1,0,1,1,0,0,1,1,1,0
825,1,1,0,0,1,1,1,0,0,1
13,0,0,0,0,0,0,1,1,0,1
831,1,1,0,0,1,1,1,1,1,1
370,0,1,0,1,1,1,0,0,1,0
230,0,0,1,1,1,0,0,1,1,0
985,1,1,1,1,0,1,1,0,0,1
703,1,0,1,0,1,1,1,1,1,1
136,0,0,1,0,0,0,1,0,0,0
890,1,1,0,1,1,1,1,0,1,0
477,0,1,1,1,0,1,1,1,0,1
481,0,1,1,1,1,0,0,0,0,1
313,0,1,0,0,1,1,1,0,0,1
476,0,1,1,1,0,1,1,1,0,0
514,1,0,0,0,0,0,0,0,1,0
889,1,1,0,1,1,1,1,0,0,1
845,1,1,0,1,0,0,1,1,0,1
850,1,1,0,1,0,1,0,0,1,0
1010,1,1,1,1,1,1,0,0,1,0
828,1,1,0,0,1,1,1,1,0,0
540,1,0,0,0,0,1,1,1,0,0
988,1,1,1,1,0,1,1,1,0,0
616,1,0,0,1,1,0,1,0,0,0
481,0,1,1,1,1,0,0,0,0,1
206,0,0,1,1,0,0,1,1,1,0
231,0,0,1,1,1,0,0,1,1,1
220,0,0,1,1,0,1,1,1,0,0
26,0,0,0,0,0,1,1,0,1,0
170,0,0,1,0,1,0,1,0,1,0
935,1,1,1,0,1,0,0,1,1,1
727,1,0,1,1,0,1,0,1,1,1
671,1,0,1,0,0,1,1,1,1,1
202,0,0,1,1,0,0,1,0,1,0
902,1,1,1,0,0,0,0,1,1,0
399,0,1,1,0,0,0,1,1,1,1
329,0,1,0,1,0,0,1,0,0,1
461,0,1,1,1,0,0,1,1,0,1
798,1,1,0,0,0,1,1,1,1,0
358,0,1,0,1,1,0,0,1,1,0
136,0,0,1,0,0,0,1,0,0,0
320,0,1,0,1,0,0,0,0,0,0
993,1,1,1,1,1,0,0,0,0,1
617,1,0,0,1,1,0,1,0,0,1
708,1,0,1,1,0,0,0,1,0,0
438,0,1,1,0,1,1,0,1,1,0
996,1,1,1,1,1,0,0,1,0,0
235,0,0,1,1,1,0,1,0,1,1
326,0,1,0,1,0,0,0,1,1,0
186,0,0,1,0,1,1,1,0,1,0
445,0,1,1,0,1,1,1,1,0,1
1020,1,1,1,1,1,1,1,1,0,0
800,1,1,0,0,1,0,0,0,0,0
87,0,0,0,1,0,1,0,1,1,1
681,1,0,1,0,1,0,1,0,0,1
182,0,0,1,0,1,1,0,1,1,0
192,0,0,1,1,0,0,0,0,0,0
57,0,0,0,0,1,1,1,0,0,1
814,1,1,0,0,1,0,1,1,1,0
715,1,0,1,1,0,0,1,0,1,1
508,0,1,1,1,1,1,1,1,0,0
838,1,1,0,1,0,0,0,1,1,0
397,0,1,1,0,0,0,1,1,0,1
717,1,0,1,1,0,0,1,1,0,1
82,0,0,0,1,0,1,0,0,1,0
401,0,1,1,0,0,1,0,0,0,1
957,1,1,1,0,1,1,1,1,0,1
628,1,0,0,1,1,1,0,1,0,0
174,0,0,1,0,1,0,1,1,1,0
326,0,1,0,1,0,0,0,1,1,0
744,1,0,1,1,1,0,1,0,0,0
839,1,1,0,1,0,0,0,1,1,1
307,0,1,0,0,1,1,0,0,1,1
425,0,1,1,0,1,0,1,0,0,1
945,1,1,1,0,1,1,0,0,0,1
334,0,1,0,1,0,0,1,1,1,0
715,1,0,1,1,0,0,1,0,1,1
1022,1,1,1,1,1,1,1,1,1,0
482,0,1,1,1,1,0,0,0,1,0
34,0,0,0,0,1,0,0,0,1,0
396,0,1,1,0,0,0,1,1,0,0
9,0,0,0,0,0,0,1,0,0,1
784,1,1,0,0,0,1,0,0,0,0
532,1,0,0,0,0,1,0,1,0,0
841,1,1,0,1,0,0,1,0,0,1
549,1,0,0,0,1,0,0,1,0,1
668,1,0,1,0,0,1,1,1,0,0
645,1,0,1,0,0,0,0,1,0,1
162,0,0,1,0,1,0,0,0,1,0
758,1,0,1,1,1,1,0,1,1,0
533,1,0,0,0,0,1,0,1,0,1
375,0,1,0,1,1,1,0,1,1,1
248,0,0,1,1,1,1,1,0,0,0
87,0,0,0,1,0,1,0,1,1,1
633,1,0,0,1,1,1,1,0,0,1
1007,1,1,1,1,1,0,1,1,1,1
936,1,1,1,0,1,0,1,0,0,0
378,0,1,0,1,1,1,1,0,1,0
394,0,1,1,0,0,0,1,0,1,0
349,0,1,0,1,0,1,1,1,0,1
713,1,0,1,1,0,0,1,0,0,1
181,0,0,1,0,1,1,0,1,0,1
625,1,0,0,1,1,1,0,0,0,1
80,0,0,0,1,0,1,0,0,0,0
956,1,1,1,0,1,1,1,1,0,0
881,1,1,0,1,1,1,0,0,0,1
898,1,1,1,0,0,0,0,0,1,0
901,1,1,1,0,0,0,0,1,0,1
844,1,1,0,1,0,0,1,1,0,0
532,1,0,0,0,0,1,0,1,0,0
69,0,0,0,1,0,0,0,1,0,1
491,0,1,1,1,1,0,1,0,1,1
943,1,1,1,0,1,0,1,1,1,1
258,0,1,0,0,0,0,0,0,1,0
25,0,0,0,0,0,1,1,0,0,1
473,0,1,1,1,0,1,1,0,0,1
170,0,0,1,0,1,0,1,0,1,0
594,1,0,0,1,0,1,0,0,1,0
658,1,0,1,0,0,1,0,0,1,0
617,1,0,0,1,1,0,1,0,0,1
917,1,1,1,0,0,1,0,1,0,1
177,0,0,1,0,1,1,0,0,0,1
129,0,0,1,0,0,0,0,0,0,1
110,0,0,0,1,1,0,1,1,1,0
742,1,0,1,1,1,0,0,1,1,0
622,1,0,0,1,1,0,1,1,1,0
1,0,0,0,0,0,0,0,0,0,1
148,0,0,1,0,0,1,0,1,0,0
